t,x_true,x_3rd_order,x_7th_order
161.12224448897797,-0.5698983540789097,-0.41197832673294665,-0.5727045566437485
161.72344689378758,-0.5574520696873339,-0.405235076069236,-0.5600420688096889
162.3246492985972,-0.546255397065499,-0.3997000668137679,-0.5485485121978229
162.92585170340683,-0.5366350712793203,-0.3954112432897253,-0.5385655109713147
163.52705410821645,-0.5288470250076511,-0.3923906725131078,-0.5303639407044908
164.12825651302606,-0.5230779641850326,-0.3906463712476152,-0.5241450273188978
164.72945891783567,-0.5194484596076273,-0.390173443631374,-0.520043220922412
165.3306613226453,-0.5180165009658364,-0.3909549931561392,-0.5181297266888688
165.93186372745492,-0.518780765446146,-0.392962764616024,-0.5184159105927765
166.53306613226454,-0.5216831702115672,-0.3961572151286626,-0.520855999469348
167.13426853707415,-0.5266105942003124,-0.40048742669876586,-0.5253489510979413
167.7354709418838,-0.5333960077971047,-0.4058907263525317,-0.5317397365938068
168.3366733466934,-0.5418194060886042,-0.41229204020927646,-0.5398202079322629
168.93787575150301,-0.5516092046320578,-0.41960329532615276,-0.5493303504985858
169.53907815631263,-0.5624449431440259,-0.42772262071927836,-0.559960568279245
170.14028056112227,-0.5739621333291126,-0.4365339001747461,-0.5713559774323584
170.74148296593188,-0.5857600592634894,-0.4459063460067132,-0.5831234662019987
171.3426853707415,-0.5974131157144874,-0.45569470385201755,-0.5948421880096193
171.9438877755511,-0.6084858801638663,-0.465739892944504,-0.6060777865462079
172.54509018036075,-0.6185515773807013,-0.4758703897163927,-0.6164001432756712
173.14629258517036,-0.6272129735928572,-0.48590451628448184,-0.6254038277974592
173.74749498997997,-0.6341241353074624,-0.4956536100099133,-0.6327298137183294
174.34869739478958,-0.6390110362636544,-0.5049261311552931,-0.6380865250995356
174.94989979959922,-0.6416888194603296,-0.5135326906389798,-0.6412680303373244
175.55110220440883,-0.6420736998970885,-0.5212917901323287,-0.6421672943192899
176.15230460921845,-0.6401880328191761,-0.5280360102874586,-0.6407828616246155
176.75350701402806,-0.6361578893581652,-0.5336182769123924,-0.6372181495977813
177.3547094188377,-0.6302034240923988,-0.5379178208670696,-0.6316733122053424
177.9559118236473,-0.6226232102824643,-0.5408453549347169,-0.6244308155673558
178.55711422845692,-0.6137743805769904,-0.5423470549973312,-0.6158363378906233
179.15831663326654,-0.6040507321975512,-0.5424069451971302,-0.606277146616419
179.75951903807618,-0.5938609221832976,-0.5410475346960363,-0.5961601120281711
180.3607214428858,-0.5836085366595709,-0.5383286643695709,-0.5858912427302978
180.9619238476954,-0.5736752775752757,-0.534344481422506,-0.5758581141203595
181.56312625250501,-0.5644079026858709,-0.5292190970075895,-0.5664159602840274
182.16432865731466,-0.5561089948656238,-0.5231009642390286,-0.5578776207913251
182.76553106212427,-0.5490312035462502,-0.5161567057134402,-0.5505070680439509
183.36673346693388,-0.5433743295952713,-0.5085646544720628,-0.5445159318461609
183.9679358717435,-0.539284513296801,-0.5005085756845716,-0.5400622898476739
184.56913827655313,-0.5368548059047079,-0.49217191974604607,-0.5372509844808423
185.17034068136275,-0.5361264944746527,-0.48373286462851733,-0.5361348286695076
185.77154308617236,-0.5370907443887073,-0.47536025152527234,-0.5367162472514959
186.37274549098197,-0.5396903321624338,-0.46721047551431355,-0.5389489499230848
186.9739478957916,-0.5438213897356059,-0.4594253005556629,-0.5427396715087087
187.57515030060122,-0.5493352783285737,-0.4521305428610315,-0.5479499949117704
188.17635270541084,-0.556040906843819,-0.44543543237432537,-0.5543985518245449
188.77755511022045,-0.5637078846612276,-0.4394325209080243,-0.561863909106974
189.3787575150301,-0.572070926330519,-0.4341980721599639,-0.5700886165200317
189.9799599198397,-0.5808359616886535,-0.429792657756753,-0.5787848964147204
190.5811623246493,-0.5896882901508897,-0.4262619371785964,-0.5876422822865686
191.18236472945893,-0.5983028852773297,-0.42363753965009976,-0.5963374085661738
191.78356713426857,-0.6063567154410421,-0.4219378073628843,-0.6045458770940023
192.38476953907818,-0.6135426042844259,-0.42116863263285614,-0.6119558056112987
192.9859719438878,-0.6195838226276973,-0.4213239857240299,-0.6182823253164903
193.5871743486974,-0.6242483259958266,-0.4223864807834242,-0.6232819981624497
194.18837675350701,-0.6273613948276091,-0.424327721275031,-0.6267659343926146
194.78957915831666,-0.6288154471101621,-0.427108516432932,-0.6286103607927941
195.39078156312627,-0.6285759955431998,-0.43067908292379087,-0.6287635461562486
195.99198396793588,-0.6266830918471309,-0.4349791367146141,-0.6272483113356905
196.5931863727455,-0.6232480822475848,-0.43993798362887404,-0.6241598918140037
197.19438877755513,-0.6184460277802791,-0.4454747258839566,-0.6196593199415715
197.79559118236475,-0.6125045913781959,-0.4514985415611137,-0.6139630001385373
198.39679358717436,-0.6056905010674174,-0.45790918550045007,-0.6073296731432768
198.99799599198397,-0.5982948636256317,-0.4645978068548183,-0.6000458817927765
199.5991983967936,-0.5906185428643055,-0.4714480003765687,-0.5924112452869147
200.20040080160322,-0.58295863097421,-0.47833736794289977,-0.5847246113672704
200.80160320641284,-0.5755967455991421,-0.4851394351681389,-0.5772718936488196
201.40280561122245,-0.5687895589026037,-0.49172598271082063,-0.5703160750202998
202.0040080160321,-0.5627616598093943,-0.497969839212561,-0.5640895442182107
202.6052104208417,-0.5577006073232188,-0.5037479773280937,-0.558788672479218
203.2064128256513,-0.5537538725562149,-0.5089448010332205,-0.5545703561930309
203.80761523046093,-0.5510272948473482,-0.5134555607245392,-0.5515501592860931
204.40881763527057,-0.5495846699649323,-0.517189676849515,-0.5498016801166046
205.01002004008018,-0.5494481204491285,-0.5200737239387035,-0.5493567687807752
205.6112224448898,-0.5505990303555941,-0.5220539639708411,-0.5502063225901278
206.2124248496994,-0.552979435362644,-0.5230982651797701,-0.5523016172057879
206.81362725450904,-0.5564938109499634,-0.5231971546418279,-0.5555559256257249
207.41482965931866,-0.5610113450351176,-0.5223640548318175,-0.559846731911207
208.01603206412827,-0.5663689115649438,-0.5206346273237884,-0.5650184699532517
208.61723446893788,-0.5723748901942561,-0.5180652437906759,-0.5708861020055421
209.21843687374752,-0.5788140478401983,-0.5147307213556624,-0.5772397422090618
209.81963927855713,-0.5854536818894519,-0.5107214814391204,-0.5838504748475084
210.42084168336675,-0.5920510492673146,-0.506140317330791,-0.5904774563813237
211.02204408817636,-0.5983620072876852,-0.501098881361531,-0.5968762644303288
211.623246492986,-0.604150602834069,-0.4957142469839373,-0.6028082852181273
212.2244488977956,-0.6091991640140452,-0.4901055526211512,-0.6080507239975662
212.82565130260522,-0.6133182842366695,-0.48439092041366283,-0.6124066669738828
213.42685370741484,-0.6163559789756355,-0.47868480516523304,-0.615714497823658
214.02805611222448,-0.6182052720758442,-0.47309573538677696,-0.6178559223644303
214.6292585170341,-0.6188095409180705,-0.4677244904911202,-0.6187619067980177
215.2304609218437,-0.6181651184777897,-0.46266277122507216,-0.6184159778188472
215.8316633266533,-0.6163209064125287,-0.4579922412895086,-0.6168545258477304
216.43286573146295,-0.6133750165928106,-0.45378389495594945,-0.6141641985826166
217.03406813627257,-0.6094687557203361,-0.4500977988648248,-0.6104764645655498
217.63527054108218,-0.6047785394935771,-0.4469829721690159,-0.6059599572842396
218.2364729458918,-0.5995063987419375,-0.44447749669781145,-0.6008112803398221
218.83767535070143,-0.5938698581149328,-0.44260874102782144,-0.5952449719470492
219.43887775551104,-0.5880918977563216,-0.44139360340715905,-0.5894833933016472
220.04008016032066,-0.5823916053796623,-0.4408388862103899,-0.5837471785284538
220.64128256513027,-0.5769759556318406,-0.44094156739661555,-0.5782467226979294
221.2424849699399,-0.5720329736680588,-0.44168916481538745,-0.5731750071644092
221.84368737474952,-0.5677263746021082,-0.4430600613442839,-0.5687018925461921
222.44488977955913,-0.5641916339569443,-0.4450237616104786,-0.5649698607957795
223.04609218436875,-0.5615333402617246,-0.4475412887068065,-0.5620910797954124
